C_x,C_y,Label,Q_x,Q_y,Label
46.76922,16.274704,0,29.958612,-31.748074,0
-39.26082,23.966442,1,22.625025,10.929171,1
-36.81687,25.787996,1,14.356158,3.5632732,1
89.68503,-14.319947,0,57.89504,-24.876982,0
45.94041,6.96389,0,-19.966152,-30.04909,0
-80.72994,30.589441,1,-16.08701,51.980267,1
-38.0125,26.027168,1,-17.319803,36.10419,1
34.947445,44.075966,0,23.354248,-53.17145,0
-9.84812,-18.166279,1,12.969836,12.451769,1
58.616795,12.037789,0,-49.772785,-7.233671,0
-8.59358,18.069626,1,-0.6034053,41.730316,1
67.60155,-10.92167,0,50.22137,-17.463127,0
-63.560722,2.224419,1,-21.67841,26.758686,1
33.40908,-20.009462,0,-47.724304,-36.673477,0
-8.4889145,23.04636,1,-23.205988,44.864277,1
-27.574121,22.25072,1,2.4146945,60.184067,1
-57.52438,-28.325293,1,32.59987,30.890507,1
-3.3137188,-38.941708,1,32.58243,30.962862,1
38.063377,9.911187,0,-24.074688,-16.106966,0
-22.907408,31.92605,1,7.9214225,6.449711,1
-31.515162,32.61847,1,29.247877,46.42188,1
43.826027,15.220739,0,-28.863491,-19.60665,0
14.172505,10.142324,0,43.782627,-35.029514,0
57.489143,18.801092,0,-26.031775,-30.132858,0
79.82931,-20.525682,0,49.949913,-22.231537,0
13.763235,-69.46342,0,43.55544,-29.323877,0
40.338745,-6.3124723,0,59.091377,-27.377106,0
-63.33264,12.159876,1,-7.165561,25.171679,1
1.4864094,-58.82556,1,30.01634,38.24837,1
-64.98382,10.833338,1,35.426155,30.8645,1
-77.21254,28.916964,1,-30.840252,30.498592,1
67.771194,-8.1785965,0,-18.1719,-26.352816,0
10.78914,36.371124,0,-32.05552,-41.580074,0
-33.3523,11.418137,1,3.259884,36.245472,1
-29.218428,1.5741435,1,23.186886,42.820194,1
-35.82948,9.372297,1,-18.988068,4.170371,1
-9.274124,-27.303236,1,-20.193567,38.830887,1
-64.95556,10.065642,1,29.844168,29.80526,1
30.179817,54.930195,0,-34.36492,-30.044434,0
71.00184,-0.55741966,0,-38.11093,-8.392107,0
38.18658,-16.404974,0,-37.66727,-9.954941,0
-37.852184,4.3499312,1,-2.4536633,17.803919,1
-3.3472357,-35.56742,1,-4.436111,17.581717,1
41.671062,-27.455847,0,48.231144,-14.445416,0
0.0052111666,4.904196,1,-7.2037687,23.418385,1
-3.1889443,-37.18307,1,43.199757,21.469835,1
-9.020875,28.485645,1,36.249897,32.890114,1
-31.939932,20.88011,1,18.875635,57.310925,1
-46.14789,-21.73445,1,-27.26407,38.20524,1
58.40224,11.169664,0,-38.116756,-18.972004,0
-32.015446,-16.39338,1,8.735918,-6.3565135,1
13.858185,-66.95315,0,32.214222,-33.44946,0
-36.141117,1.9288802,1,-31.201622,35.219917,1
14.513414,-15.140931,0,19.346304,-56.601494,0
68.16305,3.507469,0,-24.841219,-24.100777,0
-29.617281,43.951115,1,-14.437344,26.542414,1
-4.594754,-39.19071,1,-10.0636635,30.005047,1
-30.395937,37.099934,1,25.5881,41.848297,1
3.1883538,37.174194,0,16.850327,-38.23209,0
17.875313,-20.236523,0,-28.74926,-49.336315,0
-32.324562,-7.874865,1,9.723053,40.612476,1
59.859344,12.04055,0,-55.053097,-26.974657,0
-69.369,21.281286,1,30.82075,32.812492,1
42.078873,-24.049992,0,20.159222,-28.397812,0
-35.39043,-2.8682814,1,-2.2743955,33.44743,1
-34.493988,-10.419696,1,-4.630441,34.955772,1
-27.791557,43.6154,1,6.2582283,-0.5344032,1
-36.49677,23.227524,1,10.468887,58.879,1
-5.3616815,4.644369,1,-11.7737255,33.744022,1
-7.2735815,12.148237,1,20.023617,17.19465,1
-78.27298,29.558624,1,27.891394,18.478079,1
-32.356903,-12.3297615,1,-3.7352843,16.11565,1
56.20046,16.723383,0,33.102184,-30.841415,0
-8.365276,17.516321,1,39.576897,22.961926,1
-68.069016,-13.770327,1,9.875517,60.43746,1
-64.71248,-5.54558,1,-19.674639,22.261627,1
-9.552486,-33.138645,1,0.724858,35.19134,1
-8.201529,18.564955,1,-19.58862,58.73377,1
71.44431,0.9108702,0,21.097748,-42.869244,0
-60.561108,-24.298012,1,-23.407213,46.964725,1
-49.890514,-23.987942,1,-12.918757,53.583443,1
90.7079,-15.0577345,0,34.305534,-34.235504,0
-69.651306,20.522385,1,-18.429485,2.8629208,1
-32.882954,-12.548954,1,-26.375826,46.5575,1
93.41357,-11.027714,0,19.78379,-50.990147,0
28.873106,43.163292,0,-32.981705,-49.86396,0
6.399408,49.77368,0,16.769657,-45.73029,0
-59.285355,-22.373272,1,17.21656,34.65056,1
62.041126,14.44861,0,-58.948044,-11.869315,0
10.582463,-9.924459,0,26.253983,-39.831383,0
93.525085,-10.038324,0,57.83216,-26.897308,0
-39.51832,-9.551254,1,-8.0038805,21.371532,1
15.840021,45.154842,0,-27.108475,-45.553677,0
91.70942,-13.122087,0,50.222107,-36.562027,0
9.576314,-72.44789,0,-47.45865,-34.963783,0
39.133747,-26.107246,0,-38.471615,-24.439547,0
-60.882286,-25.119991,1,5.7295876,60.40504,1
11.366701,18.510057,0,18.221277,-49.189533,0
-21.493887,35.04171,1,-28.296059,23.307417,1
10.347819,21.959246,0,38.27311,-32.3334,0
-43.676357,-32.73736,1,18.855965,31.613277,1
-35.889305,-19.26063,1,8.570975,34.614014,1
-50.896225,-25.52198,1,-0.9124054,45.714443,1
34.21092,51.15053,0,-18.956984,-30.753246,0
-44.023277,-21.906542,1,17.173502,0.5559419,1
34.757927,39.26753,0,-19.190788,-24.820139,0
42.95993,15.941097,0,35.306683,-33.0245,0
14.06455,23.57267,0,-27.371225,-40.07635,0
43.54637,2.593149,0,54.2111,-10.197473,0
16.252056,11.404336,0,-30.717257,-37.271362,0
-45.41507,-18.527655,1,-11.0446,59.686176,1
65.216774,12.557591,0,-50.591854,-25.046114,0
39.30719,-9.141447,0,44.218304,-12.21461,0
-35.168556,1.8505441,1,0.38860685,2.0484104,1
68.644585,-13.285184,0,47.57922,-9.256773,0
29.557177,-34.101273,0,37.833603,-41.863575,0
-45.875042,-19.216564,1,2.2849164,63.683495,1
-44.073578,-30.840363,1,5.1422873,51.76344,1
-60.021317,-28.389757,1,6.1301436,6.2354794,1
8.149219,25.264238,0,-32.7607,-9.020801,0
-24.524664,34.708843,1,33.413223,14.0845,1
-26.157013,-8.701074,1,3.0325935,19.705292,1
24.498077,43.323204,0,-39.73365,-29.300404,0
-66.24553,-6.825049,1,34.30556,43.491333,1
-38.79533,2.7170343,1,7.180161,14.79118,1
-34.910686,37.788277,1,13.238753,-3.3820517,1
66.49173,-3.012022,0,55.09559,-20.497791,0
-69.35986,-1.317165,1,27.894352,42.122616,1
-6.3579774,-43.917255,1,12.704911,39.122505,1
-36.956738,-20.932686,1,-12.75842,26.413754,1
17.411722,46.849552,0,-48.13975,-15.297739,0
10.77184,-72.1778,0,-48.656944,-30.406942,0
-56.60911,-20.232525,1,-4.0519795,34.677036,1
-41.241035,-23.43993,1,21.962132,55.220284,1
-38.71581,1.3154284,1,9.079408,19.875496,1
67.685974,2.1377418,0,49.326385,-20.816233,0
-60.404552,-26.059578,1,-3.555216,36.259453,1
38.723095,11.871208,0,16.442455,-43.61087,0
-80.142456,31.321518,1,-9.913615,55.110092,1
68.3123,-3.3480735,0,55.447353,-29.361858,0
-32.866093,-8.987016,1,25.582233,19.866844,1
-34.519463,-6.030166,1,-3.1650727,25.438131,1
-5.6090126,7.708445,1,40.93743,23.505474,1
-59.526127,-28.964756,1,4.4108553,34.932167,1
35.46901,-1.8314102,0,24.5231,-56.577297,0
-26.3694,21.817312,1,34.41665,14.7076025,1
25.399755,-21.3313,0,-57.122696,-37.297283,0
-71.18052,2.2679048,1,3.7033768,0.72597426,1
23.80731,-32.529873,0,-24.281906,-16.410961,0
67.51316,-4.7978654,0,47.29819,-11.33969,0
10.867847,-8.650141,0,33.718426,-30.270342,0
-34.50307,42.903004,1,16.594948,17.394348,1
-13.66961,-22.463766,1,31.163416,20.249187,1
28.170212,-33.79357,0,-34.024162,-34.341557,0
-46.776505,-17.410349,1,-31.594366,37.376556,1
11.436832,22.19084,0,-31.840614,-49.327797,0
-55.88856,-20.789291,1,32.046513,47.043255,1
35.308823,-7.7755203,0,26.232256,-36.275394,0
39.587738,1.2530396,0,25.787867,-32.175632,0
-0.32528764,-59.382523,1,-30.152609,19.657803,1
-70.8005,-4.545024,1,-19.595667,39.7676,1
-6.9972057,18.042984,1,5.8229003,5.751029,1
-11.76022,-25.165945,1,-0.24663612,7.3036118,1
39.88799,-22.286299,0,-15.617112,-23.791294,0
-9.937454,-34.386,1,8.40971,29.043041,1
-47.355183,-20.088654,1,-4.7679553,25.13922,1
68.16878,-4.167578,0,40.403637,-14.464095,0
72.36436,-18.098421,0,23.64837,-43.760036,0
15.419226,10.266854,0,44.427303,-31.81338,0
33.53739,51.789852,0,23.470419,-45.683647,0
-59.893864,-22.347292,1,-2.208069,43.200603,1
11.304418,-22.869036,0,18.63089,-55.988274,0
11.169912,-69.87826,0,-17.859365,-40.41401,0
-36.262054,-21.157558,1,18.609816,57.741512,1
10.005808,-10.305652,0,18.619303,-55.00104,0
-35.90588,2.4517083,1,4.7585163,66.979,1
-29.69625,8.408661,1,-3.0015626,42.879627,1
39.13674,11.992108,0,48.65212,-17.785614,0
62.714,10.951091,0,-41.748688,-30.746464,0
1.6097354,-55.64219,1,12.767138,-7.8769035,1
-68.94063,19.951159,1,-17.167376,1.297193,1
33.302086,-32.92706,0,18.352688,-32.39787,0
20.376478,-24.57366,0,42.377266,-23.577162,0
-30.310038,4.040687,1,3.3782315,9.655045,1
-33.208652,-17.09111,1,18.06673,18.672039,1
-2.3807414,-34.87394,1,36.732174,29.380302,1
23.296715,51.89902,0,-51.96812,-38.551147,0
54.977818,16.218193,0,50.427628,-8.099132,0
2.0751688,-57.76317,1,-23.870434,45.75182,1
-30.678282,31.550648,1,25.306717,13.143675,1
19.011152,53.559307,0,15.48051,-36.15508,0
18.79675,50.010426,0,-26.556995,-43.270023,0
58.626484,18.652084,0,51.323025,-12.766986,0
32.787617,-33.72519,0,32.600845,-47.6051,0
57.68152,16.202795,0,-43.128895,-5.23561,0
14.556502,24.436876,0,-18.279505,-23.810698,0
-2.5684469,1.122666,1,25.458757,26.920673,1
-52.623894,-22.614714,1,15.060111,45.555744,1
16.134094,14.107079,0,-28.112429,-44.663395,0
-63.181084,-12.550862,1,10.812192,9.960789,1
35.914795,-8.213702,0,-56.86647,-19.146338,0
-2.3144422,-43.924408,1,24.188873,25.566795,1
92.892204,-11.513377,0,53.61467,-30.265223,0
-7.876986,-41.31388,1,18.437325,20.794123,1
-70.21618,24.419909,1,1.5364996,43.584797,1
-5.5235586,-19.16703,1,-4.637543,41.61794,1
-30.444584,17.7088,1,8.673021,26.99,1
67.766014,-5.339626,0,-33.425884,-39.352036,0
-9.506116,-21.480267,1,40.09784,17.656874,1
16.328957,43.879383,0,-44.339508,-28.137657,0
-26.647785,21.682419,1,-2.3283935,39.407715,1
-36.889893,23.61182,1,36.30822,24.161661,1
9.879509,-20.11025,0,37.71076,-42.366016,0
-7.4517627,-34.447353,1,15.102271,0.5846883,1
-52.255573,-24.298018,1,15.241551,57.874954,1
-62.94924,11.843254,1,1.8844285,62.945545,1
-10.168491,-38.478928,1,33.777172,10.644859,1
-72.76663,-2.3780928,1,2.2491431,42.664886,1
10.7845335,35.220943,0,-42.27194,-9.409691,0
68.74187,3.1740894,0,-42.047874,-42.992382,0
8.955212,50.690918,0,32.93332,-53.291534,0
-46.730457,-18.594593,1,-7.6386414,30.19704,1
41.083763,-29.228477,0,11.8967495,-39.551495,0
36.33686,-1.645754,0,15.978664,-50.845154,0
-62.891804,-10.378732,1,-20.076609,58.103706,1
-72.731964,-2.0974271,1,-20.17294,28.122913,1
-63.267044,-5.477513,1,29.052563,16.327242,1
17.823845,51.50528,0,26.635687,-40.934032,0
-0.54142386,4.8305917,1,-5.6965194,45.61758,1
40.90338,-9.035864,0,-19.686804,-30.854528,0
10.879813,25.745468,0,-52.208946,-32.048546,0
-68.475296,15.115049,1,-1.6844943,64.27501,1
56.670803,18.894175,0,-21.069443,-37.82531,0
-4.0631247,-36.93008,1,37.49129,27.959372,1
42.747543,18.254665,0,-57.37347,-15.622037,0
58.690228,13.0773735,0,38.150604,-32.242996,0
9.03315,33.561657,0,-55.78312,-12.051757,0
5.7717047,46.438828,0,-33.007545,-8.721248,0
-10.796886,-39.15917,1,23.945414,43.65316,1
17.599846,-14.502205,0,-26.952663,-47.38469,0
-31.757261,-10.996925,1,1.4021292,33.41062,1
9.428856,50.56537,0,26.501953,-44.672794,0
-22.609701,40.222836,1,-25.772831,47.17399,1
59.342445,12.915626,0,-12.116416,-24.80023,0
9.079991,28.963896,0,42.403324,-22.788902,0
-5.1483574,5.57802,1,-16.198547,47.579792,1
-32.38444,-8.878795,1,-1.6732843,22.969624,1
33.0878,-0.3066257,0,18.959782,-40.34047,0
-33.47027,32.144424,1,-7.046077,56.290096,1
-39.087074,2.7349916,1,15.274916,-2.237197,1
-57.717567,-22.79187,1,2.1615741,13.47703,1
-72.98638,21.14317,1,-28.22205,23.623562,1
-70.26168,-0.14970317,1,-0.43926176,30.555445,1
-45.413845,-26.472893,1,4.3138585,1.4240947,1
-26.463745,0.46816733,1,31.047628,13.391015,1
15.861138,-18.087511,0,55.494648,-19.178545,0
33.919743,39.017975,0,-57.47004,-36.356503,0
-7.9982524,14.429088,1,-16.547764,11.924894,1
-20.085875,39.568447,1,-16.149864,53.83267,1
41.465115,3.8860621,0,-46.385216,-6.9875507,0
31.37813,-31.61483,0,25.410118,-40.447678,0
-34.836693,24.971838,1,-19.258575,32.957016,1
-33.330574,42.999813,1,-13.128698,47.012867,1
15.186214,-12.322162,0,-26.06954,-42.010822,0
22.117065,-20.473131,0,-42.372593,-29.726551,0
36.944,6.517841,0,17.099155,-45.83861,0
9.9557495,-19.789576,0,20.246237,-42.56091,0
-12.625003,-26.906803,1,-7.2609515,28.63195,1
-62.912823,11.728672,1,-22.993937,34.30343,1
10.746222,16.954016,0,47.36549,-19.504725,0
34.714348,-3.446951,0,28.513357,-28.39726,0
-7.412621,-17.607038,1,-24.173033,21.395388,1
70.45312,-17.162165,0,-54.53591,-5.485579,0
-62.25811,-12.010944,1,-11.108419,8.580127,1
64.24792,11.423365,0,-18.344467,-28.368925,0
-76.488815,29.747253,1,-30.287916,44.095734,1
-9.957082,-15.924182,1,1.656165,5.782769,1
-27.573204,2.933236,1,7.0986156,25.772324,1
14.70973,15.667007,0,-23.79525,-42.699284,0
9.7933445,34.485226,0,-38.24351,-47.510807,0
36.447834,-28.375633,0,-23.022175,-37.36622,0
-71.01123,2.721605,1,22.736639,18.035753,1
23.797548,46.623535,0,48.978374,-19.702904,0
-30.087603,18.063658,1,14.506989,-2.7154925,1
-8.728411,-14.241618,1,8.694807,6.845324,1
20.710276,50.36865,0,-14.379114,-20.820145,0
22.105728,-23.533617,0,-17.961626,-25.698402,0
26.540142,52.616146,0,54.32471,-30.189844,0
25.342033,45.833607,0,-37.210037,-40.443916,0
-43.390533,-31.141956,1,-19.047062,4.8283005,1
13.585466,-67.72492,0,52.53079,-18.868643,0
-70.585236,19.139572,1,-12.584993,12.480391,1
-40.07622,-21.070795,1,-7.3105187,29.410772,1
32.750694,51.49738,0,49.88199,-10.8357,0
40.170685,-23.633476,0,-34.477627,-19.576975,0
-6.876389,-16.667437,1,2.9760764,47.474907,1
24.006916,43.8431,0,-16.131287,-20.006987,0
12.013625,-70.17107,0,33.79212,-49.07323,0
-42.555344,-17.473059,1,34.227455,13.155139,1
24.605545,44.75377,0,-36.200397,-36.23198,0
-37.78768,-3.8504558,1,-8.520362,22.624674,1
-27.336037,43.145374,1,-22.967508,25.99254,1
87.520775,-16.050512,0,51.50949,-12.463309,0
56.97437,15.407318,0,30.279718,-46.815792,0
-33.39859,32.31669,1,36.97004,41.63912,1
13.089561,-72.36323,0,-50.208755,-10.013717,0
33.642197,52.659428,0,30.609196,-35.772476,0
-69.15408,21.252615,1,-2.7799056,19.182766,1
36.29507,-3.729959,0,31.081255,-49.102028,0
-8.498456,-40.160324,1,6.8127046,-8.232681,1
-32.153797,13.09106,1,-11.80727,4.855465,1
-52.88758,-21.386452,1,0.6328706,11.409034,1
68.74493,-8.536054,0,-40.04924,-28.399734,0
-24.338142,36.348396,1,22.399649,32.28314,1
-31.771845,-4.391274,1,22.683416,21.875694,1
-29.746717,22.896627,1,5.298,44.029957,1
-34.50448,-22.08493,1,-30.285454,36.809643,1
40.621502,-9.831387,0,-37.733532,-33.048,0
34.283184,43.74774,0,48.371983,-32.816204,0
16.579432,-10.970751,0,-54.77084,-34.66658,0
36.124176,-8.513773,0,-44.32367,-28.77232,0
-64.39104,0.32208496,1,-17.689545,49.115044,1
-67.18651,-1.1361448,1,6.0554266,64.66129,1
-57.19428,-29.913202,1,-21.332191,8.495115,1
9.152152,49.941055,0,32.575737,-47.223637,0
-26.438606,7.569939,1,6.7319555,8.059801,1
-66.00417,-5.220823,1,7.9859166,50.66177,1
-2.3735855,-48.593697,1,8.270545,42.221416,1
-25.067526,36.210552,1,18.34156,33.721573,1
36.499058,-27.579107,0,-50.881714,-17.331917,0
33.224247,52.633644,0,32.34906,-45.142548,0
-34.942566,12.434264,1,27.34482,53.00362,1
-44.94503,-26.618687,1,-11.919614,37.527634,1
-71.70693,25.81573,1,17.815178,31.091436,1
-46.988365,-22.70553,1,-17.104336,57.501293,1
6.4586105,45.750896,0,23.376368,-55.827282,0
68.882034,-11.600209,0,-30.554533,-44.22405,0
-28.310982,32.19714,1,17.341457,-0.52374876,1
-24.75486,17.781193,1,23.697584,16.89532,1
-40.67147,-13.353985,1,28.13536,53.70189,1
-29.565264,35.794437,1,19.401031,48.173306,1
36.493515,-27.547167,0,-38.955605,-47.145046,0
34.1704,44.915844,0,-18.751932,-20.050549,0
-38.602158,-17.669048,1,-1.1751301,30.375925,1
15.667896,15.090767,0,-30.92187,-20.479609,0
21.342047,-17.155972,0,-23.075731,-39.25974,0
65.460464,11.386305,0,21.181707,-50.31354,0
16.378088,-19.068518,0,52.958427,-12.529154,0
7.3274994,36.95811,0,-15.727911,-20.68901,0
-64.68384,-11.89663,1,28.717497,51.754055,1
8.689863,-10.051905,0,22.759974,-48.547077,0
32.286407,-34.76914,0,-26.174913,-21.53409,0
-32.982594,-0.5560717,1,10.016108,-2.9098015,1
-38.912323,-3.4724998,1,-10.533816,60.43781,1
-67.52835,8.988228,1,-18.59744,49.123734,1
-68.036446,-13.296893,1,-3.3019888,46.505257,1
68.06373,-13.054505,0,19.908836,-39.448914,0
-1.7529548,3.5444431,1,1.9804779,9.838191,1
-69.40242,6.394102,1,4.095555,-2.2616355,1
0.84215945,3.1557174,1,19.694262,57.922653,1
14.116507,43.34707,0,-42.49817,-9.669623,0
-45.321022,-23.127314,1,2.8570535,61.434093,1
-75.82055,27.278673,1,-26.853083,45.12727,1
50.096016,17.723757,0,19.437605,-32.0573,0
10.536063,-10.870857,0,-36.448822,-44.001953,0
25.930841,-21.823675,0,-23.172089,-36.08526,0
63.67993,5.9922934,0,49.29997,-21.00673,0
-6.2463045,-39.579742,1,-10.740803,24.643692,1
46.65573,9.309413,0,-14.375152,-27.56996,0
42.055786,-9.288125,0,52.10612,-24.992558,0
33.715153,-4.4508176,0,37.667915,-41.011166,0
34.56192,-26.465227,0,-30.98893,-17.185675,0
19.720045,-24.104277,0,27.783768,-32.44285,0
-50.089264,-25.894548,1,2.6974335,14.117287,1
35.405167,-2.7356803,0,-41.62198,-4.6298065,0
69.112404,-12.280732,0,44.672016,-18.382174,0
42.94573,15.38194,0,36.687267,-41.133377,0
-33.199314,42.509426,1,24.03906,2.2757072,1
-32.74403,-4.736945,1,-20.258575,5.5034666,1
68.02801,-12.430219,0,-30.761944,-47.011986,0
29.147736,53.072273,0,19.925957,-42.30782,0
23.69107,44.55307,0,-35.996677,-26.171072,0
-7.203858,20.940258,1,15.276225,55.88582,1
38.504616,-20.273048,0,-46.690628,-31.364962,0
-11.09093,-37.917103,1,16.130838,57.946907,1
-20.381657,37.646233,1,24.825556,9.85643,1
-69.57304,5.3088202,1,9.4934,47.884438,1
2.5727592,35.712296,0,36.582413,-29.991194,0
44.81204,5.432317,0,-40.091923,-29.531239,0
37.857853,2.3436675,0,-52.62274,-22.102741,0
13.76195,-70.21466,0,18.98083,-26.80342,0
-29.16733,22.190676,1,34.97633,33.171165,1
-36.77063,28.275728,1,6.3966823,16.128908,1
13.953213,-21.038326,0,-49.05469,-21.212374,0
-30.939468,26.171677,1,43.141037,21.44809,1
20.984564,56.224857,0,25.458353,-31.48461,0
30.813908,47.636433,0,-25.038218,-15.71197,0
-37.23717,-17.356155,1,14.277137,35.909683,1
-61.06891,-12.82425,1,-2.9472225,64.27073,1
-72.68853,23.37569,1,-12.160377,37.23417,1
-23.352016,37.93746,1,-18.312647,35.857773,1
-7.84091,-32.44813,1,-18.807629,56.856136,1
-5.960263,-23.598228,1,41.08221,18.249166,1
-24.616013,33.063076,1,24.863804,6.4476323,1
-29.366917,0.16795833,1,-0.44815287,33.440014,1
-12.507941,-35.24556,1,31.657312,13.114859,1
-6.810296,-14.913411,1,33.15958,14.154128,1
36.636826,5.6427445,0,16.36916,-51.407436,0
18.410278,-14.63193,0,-45.498615,-38.81174,0
-26.41677,35.374176,1,13.434844,-8.112518,1
82.93496,-19.08465,0,-22.045416,-50.548107,0
13.343126,-69.59485,0,53.388664,-17.52801,0
1.4449736,-52.240303,1,-5.8346887,43.132603,1
-66.335625,-1.1518825,1,-16.523153,9.425465,1
44.966743,15.981703,0,49.20444,-30.02376,0
-12.035282,-23.178516,1,-3.2642012,55.17987,1
-63.46455,11.559587,1,-5.4261456,25.297203,1
-3.7189612,-49.39983,1,-3.1091576,28.66632,1
-21.734703,38.79915,1,-21.487099,45.542255,1
-32.488976,-1.2452427,1,-22.621737,33.823845,1
42.68418,-4.744911,0,-30.127346,-33.987724,0
-34.416393,-16.755234,1,5.919955,32.489204,1
-3.4962142,-51.293945,1,23.992773,15.321465,1
37.28983,2.3615477,0,22.158428,-26.524115,0
-72.03698,11.897439,1,-10.918573,59.792793,1
65.30323,-11.498288,0,26.6907,-30.53104,0
6.230054,49.736786,0,27.64554,-42.76721,0
80.07202,-18.9713,0,45.40406,-11.261089,0
63.753376,14.174863,0,16.41713,-39.790676,0
26.536926,-34.484295,0,29.722502,-28.325657,0
-42.438297,-29.761902,1,25.204748,27.336725,1
11.259149,24.059181,0,-51.269238,-32.328953,0
88.41293,-15.305628,0,-27.803143,-28.432018,0
42.66001,15.350522,0,29.161478,-27.920969,0
13.427481,11.765666,0,57.15856,-29.955206,0
24.38047,-30.345943,0,-17.875086,-31.031744,0
-7.483192,-29.53119,1,19.57282,4.9732995,1
39.678562,-13.913084,0,42.257065,-11.187413,0
-70.30504,23.871664,1,-5.3111844,4.6192284,1
-7.5496764,-42.386696,1,25.755396,8.38594,1
9.424281,-16.818308,0,36.877705,-38.765488,0
-29.49007,5.345608,1,30.309456,19.83125,1
-29.642227,22.953127,1,-21.481646,25.703857,1
-75.47727,28.01518,1,33.416615,18.534172,1
15.691026,-14.401581,0,-39.449944,-29.317463,0
37.475742,-17.501007,0,-21.58341,-45.68613,0
-34.77649,-19.993578,1,28.513815,38.553284,1
14.214638,24.33944,0,-32.14627,-20.438873,0
41.565308,-6.621455,0,-37.50229,-20.642817,0
69.07334,-9.9264765,0,38.85976,-44.17385,0
-66.87179,2.3726177,1,-14.735366,49.099854,1
-69.77937,20.232931,1,21.851192,26.698395,1
37.51838,11.340471,0,48.607063,-25.169516,0
-4.3864784,-19.918678,1,-13.44698,40.760487,1
-33.519535,-3.2499464,1,5.7207193,66.35623,1
-5.2197676,6.8107204,1,37.42321,27.504272,1
93.17681,-10.942395,0,46.940052,-11.135744,0
-1.7538111,-46.0135,1,24.081945,47.423515,1
-34.534447,-20.207726,1,0.6782253,6.8858666,1
-0.33431774,-53.685726,1,9.5884695,49.985844,1
-31.78666,-11.833992,1,3.2683256,61.55359,1
39.337616,9.694981,0,32.957897,-39.496216,0
-42.92191,-24.567682,1,-12.868119,43.287422,1
-3.5397425,-33.392975,1,-25.871138,47.289516,1
28.348898,52.696545,0,34.182552,-37.292248,0
24.356964,-21.616066,0,-53.037018,-23.736044,0
9.455138,-72.13894,0,53.730747,-22.968132,0
66.53652,-8.713522,0,-15.155873,-25.4958,0
43.879707,3.3529546,0,-26.972633,-32.111794,0
40.7813,2.0476177,0,-42.95236,-20.200869,0
13.97111,-66.97839,0,18.32465,-54.339077,0
-35.045937,1.362218,1,19.082571,44.707726,1
26.068527,-31.477688,0,26.27613,-43.89694,0
-34.48969,21.740126,1,1.9167873,14.156164,1
53.878727,13.08477,0,-47.924095,-6.598985,0
26.458498,-23.245598,0,-45.323544,-20.186981,0
-36.673622,30.820946,1,39.39953,23.748217,1
69.304535,-11.003234,0,49.936447,-22.02441,0
23.245844,52.820953,0,29.820425,-33.66243,0
54.546104,13.156911,0,57.627045,-20.957449,0
17.527792,-19.542114,0,-22.847067,-18.754066,0
34.378654,-1.8417654,0,-34.250538,-49.615963,0
12.573776,-21.487972,0,-53.261703,-18.879091,0
-5.659324,-51.432034,1,28.771202,12.679941,1
-24.552427,33.522247,1,15.868436,17.23591,1
-46.885025,-18.0313,1,-15.061957,41.88581,1
-10.76886,-27.171833,1,4.56955,51.45526,1
-63.10116,12.439783,1,-6.527719,42.310234,1
-8.389519,24.96747,1,9.255986,12.429206,1
-68.19348,11.489852,1,-28.591293,35.894608,1
-1.2008765,4.8001904,1,-11.009292,5.8876014,1
-26.51005,7.342156,1,17.10583,15.068722,1
-77.3946,27.576836,1,-25.894773,29.319244,1
58.97671,14.434173,0,-52.93039,-36.414333,0
11.439151,23.254074,0,-24.506441,-44.56838,0
-38.98701,24.666777,1,24.98235,5.17579,1
-34.285763,30.24366,1,21.938023,47.753468,1
9.815495,-20.790154,0,36.019333,-43.48914,0
11.152473,17.401953,0,15.456646,-40.462326,0
-73.03808,24.588448,1,7.251446,64.48478,1
-6.669452,11.906728,1,3.912611,33.18481,1
-12.814198,-31.659992,1,5.9996037,29.229948,1
-31.873005,-12.018505,1,12.504413,51.474514,1
39.603466,12.2144375,0,-36.585896,-39.83149,0
-22.244495,39.192654,1,-22.091745,4.304233,1
-2.8456047,-2.228391,1,11.410232,1.0753174,1
2.590527,38.750347,0,18.64887,-49.40154,0
-1.3405378,-46.00443,1,-20.396202,8.077044,1
-26.454342,15.071153,1,25.450943,28.024275,1
-27.97303,-4.903811,1,6.9107413,1.9147733,1
70.16748,-15.823901,0,51.674942,-9.630694,0
29.116663,51.130024,0,25.052069,-26.202927,0
33.96024,1.3931943,0,18.142515,-35.691196,0
-68.12897,-13.792605,1,23.843096,14.076807,1
-58.35241,-29.855871,1,5.516226,8.044402,1
-64.59285,-11.717951,1,4.617476,36.539024,1
-58.341087,-26.237556,1,-7.205614,28.039412,1
18.114775,-20.175222,0,-29.895496,-24.286783,0
-70.10829,-9.295219,1,-11.813602,57.16726,1
37.053688,6.1801066,0,-55.836075,-17.717684,0
12.916361,-16.73378,0,29.53637,-23.959843,0
27.470324,-24.860628,0,31.742765,-35.023552,0
38.367077,-12.794705,0,53.46949,-28.820444,0
89.866165,-15.364078,0,14.133136,-34.679295,0
11.090611,-9.218836,0,35.123795,-31.783009,0
-3.0503807,1.3240981,1,-21.159428,49.216045,1
42.52778,-4.6875854,0,47.079376,-36.490574,0
45.90073,12.152246,0,-50.589138,-36.321278,0
22.359247,-17.218252,0,-46.612247,-7.42771,0
-7.672859,-38.95918,1,-19.057058,56.60752,1
